CowKey,Herd,CowExternalKey,LifetimeID,PedigreeNumber,ElectronicID,ElectronicFreq,CowNumber,RemovalDate,BirthDate,BoughtDate,ToCullDate,ToCullReason,LactationNumber,LactNumberEst,BW,BWReliability,Name,Breed,Sire,Dam,DamExternalKey,comment,InitialLactationStatus,InitialDueSire,InitialDueDate,RemovalFate,RemovalReason1,RemovalReason2,RemovalReason3,RemovalComment,StockClass,ABVFat,ABVProtein,ABVMilk,TransferID,PW,PWRel,ExpCalfPW,ExpCalfPWRel,ExpCalfBW,ExpCalfBWRel,WithholdStatus,MilkHoldDate,MeatHoldDate,DCTStatus
10390,1,,14,,982123526377236,,163017,,2016-11-01,,,,,FALSE,,,L163017,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10391,1,,15,,982123526377401,,163018,,2016-11-01,,,,,FALSE,,,L163018,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10392,1,,16,,982123526377416,,163019,,2016-11-01,,,,,FALSE,,,L163019,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10393,1,,17,,982123526377235,,163020,,2016-11-01,,,,,FALSE,,,L163020,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10394,1,,18,,982123526377305,,163021,,2016-11-01,,,,,FALSE,,,L163021,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10395,1,,19,,982123526377399,,163022,,2016-11-01,,,,,FALSE,,,L163022,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10396,1,,20,,982123526377446,,163023,,2016-11-01,,,,,FALSE,,,L163023,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10397,1,,21,,982123526377120,,163025,,2016-11-01,,,,,FALSE,,,L163025,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10398,1,,22,,982123526377442,,163026,,2016-11-01,,,,,FALSE,,,L163026,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10399,1,,23,,982123526377239,,163027,,2016-11-01,,,,,FALSE,,,L163027,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10400,1,,24,,982123526377400,,163028,,2016-11-01,,,,,FALSE,,,L163028,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10401,1,,25,,982123526376550,,163029,,2016-11-01,,,,,FALSE,,,L163029,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10402,1,,26,,982123526376509,,163030,,2016-11-01,,,,,FALSE,,,L163030,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10403,1,,27,,982123526376551,,163031,,2016-11-01,,,,,FALSE,,,L163031,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10404,1,,28,,982123526377455,,163032,,2016-11-01,,,,,FALSE,,,L163032,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10405,1,,29,,982123526377214,,163033,,2016-11-01,,,,,FALSE,,,L163033,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10406,1,,30,,982123526377338,,163034,,2016-11-01,,,,,FALSE,,,L163034,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10407,1,,31,,982123526377346,,163035,,2016-11-01,,,,,FALSE,,,L163035,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10408,1,,32,,982123526377287,,163036,,2016-11-01,,,,,FALSE,,,L163036,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10409,1,,33,,982123526377373,,163037,,2016-11-01,,,,,FALSE,,,L163037,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10410,1,,34,,982123526377445,,163038,,2016-11-01,,,,,FALSE,,,L163038,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10411,1,,35,,982123526377300,,163039,,2016-11-01,,,,,FALSE,,,L163039,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10412,1,,36,,982123526377434,,163040,,2016-11-01,,,,,FALSE,,,L163040,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10413,1,,37,,982123526377311,,163041,,2016-11-01,,,,,FALSE,,,L163041,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10414,1,,38,,982123526376528,,163042,,2016-11-01,,,,,FALSE,,,L163042,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10415,1,,39,,982123526377232,,163043,,2016-11-01,,,,,FALSE,,,L163043,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10416,1,,40,,982123526377273,,163044,,2016-11-01,,,,,FALSE,,,L163044,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10417,1,,41,,982123526377162,,163045,,2016-11-01,,,,,FALSE,,,L163045,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10418,1,,42,,982123526377314,,163046,,2016-11-01,,,,,FALSE,,,L163046,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10419,1,,43,,982123526377417,,163047,,2016-11-01,,,,,FALSE,,,L163047,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10420,1,,44,,982123526377365,,163049,,2016-11-01,,,,,FALSE,,,L163049,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10421,1,,45,,982123526377457,,163051,,2016-11-01,,,,,FALSE,,,L163051,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10422,1,,46,,982123526377165,,163052,,2016-11-01,,,,,FALSE,,,L163052,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10423,1,,47,,982123526377255,,163053,,2016-11-01,,,,,FALSE,,,L163053,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10424,1,,48,,982123526377266,,163054,,2016-11-01,,,,,FALSE,,,L163054,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10425,1,,49,,982123526377297,,163055,,2016-11-01,,,,,FALSE,,,L163055,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10426,1,,50,,982123526377221,,163056,,2016-11-01,,,,,FALSE,,,L163056,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10427,1,,51,,982123526377451,,163057,,2016-11-01,,,,,FALSE,,,L163057,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10428,1,,52,,982123526377387,,163058,,2016-11-01,,,,,FALSE,,,L163058,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10429,1,,53,,982123526376559,,163059,,2016-11-01,,,,,FALSE,,,L163059,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10430,1,,54,,982123526377388,,163061,,2016-11-01,,,,,FALSE,,,L163061,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10431,1,,55,,982123526377436,,163062,,2016-11-01,,,,,FALSE,,,L163062,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10432,1,,56,,982123526377341,,163063,,2016-11-01,,,,,FALSE,,,L163063,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10433,1,,57,,982123526377265,,163064,,2016-11-01,,,,,FALSE,,,L163064,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10434,1,,58,,982123526377461,,163065,,2016-11-01,,,,,FALSE,,,L163065,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10435,1,,59,,982123526377424,,163066,,2016-11-01,,,,,FALSE,,,L163066,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10436,1,,60,,982123526377256,,163067,,2016-11-01,,,,,FALSE,,,L163067,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10437,1,,61,,982123526377361,,163068,,2016-11-01,,,,,FALSE,,,L163068,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10438,1,,62,,982123526376505,,163069,,2016-11-01,,,,,FALSE,,,L163069,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10439,1,,63,,982123526376548,,163071,,2016-11-01,,,,,FALSE,,,L163071,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10440,1,,64,,982123526377321,,163072,,2016-11-01,,,,,FALSE,,,L163072,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10441,1,,65,,982123526377101,,163073,,2016-11-01,,,,,FALSE,,,L163073,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10442,1,,66,,982123526377394,,163074,,2016-11-01,,,,,FALSE,,,L163074,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10443,1,,67,,982123526377241,,163075,,2016-11-01,,,,,FALSE,,,L163075,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10444,1,,68,,982123526377194,,163076,,2016-11-01,,,,,FALSE,,,L163076,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10445,1,,69,,982123526377383,,163077,,2016-11-01,,,,,FALSE,,,L163077,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10446,1,,70,,982123526376493,,163078,,2016-11-01,,,,,FALSE,,,L163078,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10447,1,,71,,982123526377197,,163079,,2016-11-01,,,,,FALSE,,,L163079,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10448,1,,72,,982123526377359,,163080,,2016-11-01,,,,,FALSE,,,L163080,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10449,1,,73,,982123526377440,,163082,,2016-11-01,,,,,FALSE,,,L163082,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10450,1,,74,,982123526377179,,163083,,2016-11-01,,,,,FALSE,,,L163083,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10451,1,,75,,982123526377375,,163085,,2016-11-01,,,,,FALSE,,,L163085,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10452,1,,76,,982123526377374,,163086,,2016-11-01,,,,,FALSE,,,L163086,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10453,1,,77,,982123526376486,,163088,,2016-11-01,,,,,FALSE,,,L163088,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10454,1,,78,,982123526376468,,163089,,2016-11-01,,,,,FALSE,,,L163089,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10455,1,,79,,982123526377360,,163090,,2016-11-01,,,,,FALSE,,,L163090,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10456,1,,80,,982123526377430,,163091,,2016-11-01,,,,,FALSE,,,L163091,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10457,1,,81,,982123526376540,,163092,,2016-11-01,,,,,FALSE,,,L163092,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10458,1,,82,,982123526377462,,163093,,2016-11-01,,,,,FALSE,,,L163093,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10459,1,,83,,982123526377261,,163094,,2016-11-01,,,,,FALSE,,,L163094,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10460,1,,84,,982123526377406,,163095,,2016-11-01,,,,,FALSE,,,L163095,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10461,1,,85,,982123526377237,,163096,,2016-11-01,,,,,FALSE,,,L163096,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10462,1,,86,,982123526377263,,163097,,2016-11-01,,,,,FALSE,,,L163097,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10463,1,,87,,982123526377429,,163098,,2016-11-01,,,,,FALSE,,,L163098,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10464,1,,88,,982123526377283,,163099,,2016-11-01,,,,,FALSE,,,L163099,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10465,1,,89,,982123526377420,,163100,,2016-11-01,,,,,FALSE,,,L163100,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10466,1,,90,,982123526377418,,163101,,2016-11-01,,,,,FALSE,,,L163101,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10467,1,,91,,982123526377425,,163102,,2016-11-01,,,,,FALSE,,,L163102,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10468,1,,92,,982123526377307,,163103,,2016-11-01,,,,,FALSE,,,L163103,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10469,1,,93,,982123526377333,,163104,,2016-11-01,,,,,FALSE,,,L163104,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10470,1,,94,,982123526377291,,163105,,2016-11-01,,,,,FALSE,,,L163105,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10471,1,,95,,982123526377347,,163106,,2016-11-01,,,,,FALSE,,,L163106,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10472,1,,96,,982123526377144,,163107,,2016-11-01,,,,,FALSE,,,L163107,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10473,1,,97,,982123526376494,,163109,,2016-11-01,,,,,FALSE,,,L163109,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10474,1,,98,,982123526377170,,163110,,2016-11-01,,,,,FALSE,,,L163110,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10475,1,,99,,982123526377452,,163111,,2016-11-01,,,,,FALSE,,,L163111,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10476,1,,100,,982123526377218,,163112,,2016-11-01,,,,,FALSE,,,L163112,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10477,1,,101,,982123526377301,,163113,,2016-11-01,,,,,FALSE,,,L163113,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10478,1,,102,,982123526376473,,163115,,2016-11-01,,,,,FALSE,,,L163115,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10479,1,,103,,982123526377317,,163116,,2016-11-01,,,,,FALSE,,,L163116,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10480,1,,104,,982123526377222,,163117,,2016-11-01,,,,,FALSE,,,L163117,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10481,1,,105,,982123526377329,,163119,,2016-11-01,,,,,FALSE,,,L163119,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10482,1,,106,,982123526377324,,163120,,2016-11-01,,,,,FALSE,,,L163120,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10483,1,,107,,982123526377364,,163121,,2016-11-01,,,,,FALSE,,,L163121,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10484,1,,108,,982123526377465,,163122,,2016-11-01,,,,,FALSE,,,L163122,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10485,1,,109,,982123526377349,,163123,,2016-11-01,,,,,FALSE,,,L163123,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10486,1,,110,,982123526376538,,163124,,2016-11-01,,,,,FALSE,,,L163124,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10487,1,,111,,982123526377454,,163125,,2016-11-01,,,,,FALSE,,,L163125,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10488,1,,112,,982123526377366,,163126,,2016-11-01,,,,,FALSE,,,L163126,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10489,1,,113,,982123526377410,,163127,,2016-11-01,,,,,FALSE,,,L163127,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10490,1,,114,,982123526377245,,163128,,2016-11-01,,,,,FALSE,,,L163128,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10491,1,,115,,982123526377460,,163130,,2016-11-01,,,,,FALSE,,,L163130,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10492,1,,116,,982123526377345,,163131,,2016-11-01,,,,,FALSE,,,L163131,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10493,1,,117,,982123526377157,,163132,,2016-11-01,,,,,FALSE,,,L163132,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10494,1,,118,,982123526376565,,163133,,2016-11-01,,,,,FALSE,,,L163133,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10495,1,,119,,982123526377428,,163134,,2016-11-01,,,,,FALSE,,,L163134,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10496,1,,120,,982123526377206,,163136,,2016-11-01,,,,,FALSE,,,L163136,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10497,1,,121,,982123526377276,,163137,,2016-11-01,,,,,FALSE,,,L163137,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10498,1,,122,,982123526377322,,163140,,2016-11-01,,,,,FALSE,,,L163140,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10499,1,,123,,982123526377257,,163141,,2016-11-01,,,,,FALSE,,,L163141,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10500,1,,124,,982123526377421,,163143,,2016-11-01,,,,,FALSE,,,L163143,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10501,1,,125,,982123526376474,,163144,,2016-11-01,,,,,FALSE,,,L163144,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10502,1,,126,,982123526377140,,163145,,2016-11-01,,,,,FALSE,,,L163145,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10503,1,,127,,982123526377136,,163146,,2016-11-01,,,,,FALSE,,,L163146,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10504,1,,128,,982123526376483,,163147,,2016-11-01,,,,,FALSE,,,L163147,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10505,1,,129,,982123526377188,,163148,,2016-11-01,,,,,FALSE,,,L163148,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10506,1,,130,,982123526377253,,163149,,2016-11-01,,,,,FALSE,,,L163149,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10507,1,,131,,982123526377328,,163150,,2016-11-01,,,,,FALSE,,,L163150,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10508,1,,132,,982123526376469,,163152,,2016-11-01,,,,,FALSE,,,L163152,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10509,1,,133,,982123526377248,,163153,,2016-11-01,,,,,FALSE,,,L163153,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10510,1,,134,,982123526377433,,163154,,2016-11-01,,,,,FALSE,,,L163154,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10511,1,,135,,982123526377275,,163155,,2016-11-01,,,,,FALSE,,,L163155,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10512,1,,136,,982123526377448,,163156,,2016-11-01,,,,,FALSE,,,L163156,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10513,1,,137,,982123526376480,,163157,,2016-11-01,,,,,FALSE,,,L163157,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10514,1,,138,,982123526377415,,163158,,2016-11-01,,,,,FALSE,,,L163158,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10515,1,,139,,982123526376527,,163159,,2016-11-01,,,,,FALSE,,,L163159,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10516,1,,140,,982123526377278,,163160,,2016-11-01,,,,,FALSE,,,L163160,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10517,1,,141,,982123526377443,,163161,,2016-11-01,,,,,FALSE,,,L163161,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10518,1,,142,,982123526376539,,163162,,2016-11-01,,,,,FALSE,,,L163162,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10519,1,,143,,982123526377196,,163163,,2016-11-01,,,,,FALSE,,,L163163,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10520,1,,144,,982123526377104,,163164,,2016-11-01,,,,,FALSE,,,L163164,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10521,1,,145,,982123526377411,,163165,,2016-11-01,,,,,FALSE,,,L163165,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10522,1,,146,,982123526376558,,163166,,2016-11-01,,,,,FALSE,,,L163166,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10523,1,,147,,982123526377427,,163167,,2016-11-01,,,,,FALSE,,,L163167,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10524,1,,148,,982123526376488,,163168,,2016-11-01,,,,,FALSE,,,L163168,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10525,1,,149,,982123526377238,,163169,,2016-11-01,,,,,FALSE,,,L163169,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10526,1,,150,,982123526377129,,163170,,2016-11-01,,,,,FALSE,,,L163170,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10527,1,,151,,982123526376485,,163171,,2016-11-01,,,,,FALSE,,,L163171,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10528,1,,152,,982123526377293,,163172,,2016-11-01,,,,,FALSE,,,L163172,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10529,1,,153,,982123526377398,,163173,,2016-11-01,,,,,FALSE,,,L163173,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10530,1,,154,,982123526377414,,163174,,2016-11-01,,,,,FALSE,,,L163174,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10531,1,,155,,982123526377122,,163176,,2016-11-01,,,,,FALSE,,,L163176,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10532,1,,156,,982123526377357,,163177,,2016-11-01,,,,,FALSE,,,L163177,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10533,1,,157,,982123526377250,,163178,,2016-11-01,,,,,FALSE,,,L163178,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10534,1,,158,,982123526377249,,163179,,2016-11-01,,,,,FALSE,,,L163179,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10535,1,,159,,982123526377260,,163180,,2016-11-01,,,,,FALSE,,,L163180,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10536,1,,160,,982123526377143,,163181,,2016-11-01,,,,,FALSE,,,L163181,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10537,1,,161,,982123526377363,,163182,,2016-11-01,,,,,FALSE,,,L163182,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10538,1,,162,,982123526377384,,163183,,2016-11-01,,,,,FALSE,,,L163183,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10539,1,,163,,982123526377233,,163184,,2016-11-01,,,,,FALSE,,,L163184,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10540,1,,164,,982123526377350,,163185,,2016-11-01,,,,,FALSE,,,L163185,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10541,1,,165,,982123526376564,,163186,,2016-11-01,,,,,FALSE,,,L163186,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10542,1,,166,,982123526377295,,163187,,2016-11-01,,,,,FALSE,,,L163187,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10543,1,,167,,982123526377169,,163188,,2016-11-01,,,,,FALSE,,,L163188,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10544,1,,168,,982123526376490,,163189,,2016-11-01,,,,,FALSE,,,L163189,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10545,1,,169,,982123526377332,,163190,,2016-11-01,,,,,FALSE,,,L163190,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10546,1,,170,,982123526377337,,163192,,2016-11-01,,,,,FALSE,,,L163192,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10547,1,,171,,982123526377450,,163193,,2016-11-01,,,,,FALSE,,,L163193,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10548,1,,172,,982123526377326,,163194,,2016-11-01,,,,,FALSE,,,L163194,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10549,1,,173,,982123526377331,,163196,,2016-11-01,,,,,FALSE,,,L163196,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10550,1,,174,,982123526377438,,163197,,2016-11-01,,,,,FALSE,,,L163197,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10551,1,,175,,982123526377292,,163198,,2016-11-01,,,,,FALSE,,,L163198,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10552,1,,176,,982123526377128,,163199,,2016-11-01,,,,,FALSE,,,L163199,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10553,1,,177,,982123526377339,,163201,,2016-11-01,,,,,FALSE,,,L163201,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10554,1,,178,,982123526377158,,163202,,2016-11-01,,,,,FALSE,,,L163202,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10555,1,,179,,982123526377118,,163203,,2016-11-01,,,,,FALSE,,,L163203,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10556,1,,180,,982123526377408,,163205,,2016-11-01,,,,,FALSE,,,L163205,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10557,1,,181,,982123526377200,,163207,,2016-11-01,,,,,FALSE,,,L163207,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10558,1,,182,,982123526377113,,163208,,2016-11-01,,,,,FALSE,,,L163208,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10559,1,,183,,982123526377313,,163209,,2016-11-01,,,,,FALSE,,,L163209,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10560,1,,184,,982123526376470,,163210,,2016-11-01,,,,,FALSE,,,L163210,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
10561,1,,185,,982123526377432,,163211,,2016-11-01,,,,,FALSE,,,L163211,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
